CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,
"Date: Sunday, Nov 09 2025",,,,,,,,,,,,,,,
Time: 07:13:32 PM,,,,,,,,,,,,,,,
State,Karnataka,,,,,,,,,,,,,,
City,Bengaluru,,,,,,,,,,,,,,
Station,"Hebbal, Bengaluru - KSPCB",,,,,,,,,,,,,,
Parameter,"PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,Benzene,Temp,RH,WS,WD,BP,AT",,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,
From,03-01-2024T00:00:00Z 00:00,,,,,,,,,,,,,,
To,30-09-2025T19:12:59Z 00:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Hebbal, Bengaluru - KSPCB",,,,,,,,,,,,,,,
Prescribed Standards, ,0-80,0-100,0-80,0-400,0-80,0-2,0-80,0-80,0-80,0-80,0-80,0-80,0-80,NA
Exceeding Standards, ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remarks,,,,,,,,,,,,,,,
From Date,To Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,Benzene,Temp,RH,WS,WD,BP,AT
15-05-2025 00:00,16-05-2025 00:00,11.95,25.77,15.86,1.56,5.85,0.39,13.52,0.1,25.69,74.85,0.31,86.83,None,24.71
16-05-2025 00:00,17-05-2025 00:00,12.85,30.75,15.85,1.52,6.7,0.38,11.85,0.14,25.41,27.3,0.32,87,None,25.41
17-05-2025 00:00,18-05-2025 00:00,8.85,23.52,15.27,2.13,5.77,0.41,9.55,0.09,26.11,32.39,0.33,None,None,24.15
18-05-2025 00:00,19-05-2025 00:00,9.2,20.42,14.02,1.38,7.52,0.48,9.46,0.09,None,None,None,None,None,24.09
19-05-2025 00:00,20-05-2025 00:00,11.04,18.4,14.14,2.19,5.22,0.53,9.51,0.14,26.76,68.87,0.23,None,None,22.68
20-05-2025 00:00,21-05-2025 00:00,8.92,18.3,11.54,1.73,6.28,0.45,11.71,0.16,26.5,71.71,0.33,86.67,None,22.48
21-05-2025 00:00,22-05-2025 00:00,6.5,26.6,9.96,1.7,6.61,0.36,13.75,0.08,25.46,64.14,0.57,95.33,None,22.53
22-05-2025 00:00,23-05-2025 00:00,17.41,65.16,12.09,1.86,6.44,0.38,11.3,0.09,25.48,56.09,0.52,89.75,None,23.68
23-05-2025 00:00,24-05-2025 00:00,8.33,32.51,12.12,1.73,6.12,0.39,11.84,0.08,25.44,59.14,0.67,90.1,None,23.42
24-05-2025 00:00,25-05-2025 00:00,2.94,13.26,11.33,1.65,6.72,0.37,13.58,0.05,25.44,62.95,0.86,93,None,22.89
25-05-2025 00:00,26-05-2025 00:00,1.84,9.67,12.34,1.62,6.59,0.4,12.32,0.02,25.88,70.47,1.01,95.94,None,22.27
26-05-2025 00:00,27-05-2025 00:00,2.9,10.06,12.72,1.59,6.91,0.36,13.21,0.05,26.4,67.3,0.42,98,None,22
27-05-2025 00:00,28-05-2025 00:00,6.48,20.1,11.38,1.57,7.02,0.42,15.66,0.08,26.57,60.66,0.24,94,None,23.05
28-05-2025 00:00,29-05-2025 00:00,4.83,18.41,12.92,1.46,7.66,0.38,12.12,0.08,26.4,63.42,0.3,None,None,22.8
29-05-2025 00:00,30-05-2025 00:00,4.76,17.12,12.55,1.45,6.18,0.41,14.08,0.08,25.7,66.58,0.71,94.71,None,22.43
30-05-2025 00:00,31-05-2025 00:00,5.91,27.32,13.45,1.44,7.44,0.38,11.77,0.08,25.78,65.8,0.68,97.5,None,22.5
31-05-2025 00:00,01-06-2025 00:00,8.41,39.6,13.72,1.4,6.88,0.38,11.38,0.07,26,61.59,0.68,98,None,24.07
01-06-2025 00:00,02-06-2025 00:00,8.47,39.42,13.17,1.29,7.53,0.39,11.44,0.08,25.75,58.42,0.69,None,None,24.81
02-06-2025 00:00,03-06-2025 00:00,3.97,35.07,11.47,1.25,7.16,0.42,13.79,0.06,26.03,48.92,0.69,92.43,None,23.11
03-06-2025 00:00,04-06-2025 00:00,4.5,25.65,12.56,1.25,8.79,0.41,11.89,0.06,25.67,42.09,0.61,89.73,None,23.75
04-06-2025 00:00,05-06-2025 00:00,10.41,48.81,12.1,1.3,8.1,0.39,13.89,0.03,25.62,38.5,0.53,89,None,24.76
05-06-2025 00:00,06-06-2025 00:00,17.78,82.18,11.88,1.24,7.5,0.39,18.29,0.03,25.71,40.54,0.39,None,None,24.77
06-06-2025 00:00,07-06-2025 00:00,19.73,88.47,13.75,1.19,6.77,0.4,13.75,0.03,25.55,42.75,0.38,None,None,25.55
07-06-2025 00:00,08-06-2025 00:00,15.45,58.93,14.46,1.19,7.27,0.38,12.25,0.03,25.56,49.19,0.46,None,None,25.94
08-06-2025 00:00,09-06-2025 00:00,11.93,43.23,14.78,1.22,6.84,0.4,11.56,0.02,25.57,61.86,0.43,90.5,None,25.55
09-06-2025 00:00,10-06-2025 00:00,6.93,32.84,12.7,1.43,6.85,0.34,12.34,0.02,26.58,75.48,0.36,None,None,23.44
10-06-2025 00:00,11-06-2025 00:00,10.07,40.66,13.62,1.17,6.41,0.42,11.28,0.01,25.59,69.73,0.41,92.5,None,24.69
11-06-2025 00:00,12-06-2025 00:00,10.61,38.28,13.6,1.29,6.01,0.41,10.4,0.01,25.94,78.18,0.34,82.67,None,23.05
12-06-2025 00:00,13-06-2025 00:00,4.28,19.57,14.82,1.24,6.71,0.39,10.92,0,25.59,74.85,0.49,93.2,None,23.38
13-06-2025 00:00,14-06-2025 00:00,3.88,16.79,14.4,1.27,6.64,0.38,11.39,0,25.69,73.16,0.59,88,None,23.18
14-06-2025 00:00,15-06-2025 00:00,3.27,15.86,15.04,1.24,6.34,0.37,10.07,0,25.59,77.08,0.59,95.6,None,22.36
15-06-2025 00:00,16-06-2025 00:00,2.25,9.24,14.33,1.28,7.48,0.37,9.8,0,26.11,78.83,0.7,97,None,21.73
16-06-2025 00:00,17-06-2025 00:00,3.55,18.77,14.89,1.17,6.8,0.39,10.48,0,25.59,74.8,0.63,None,None,22.18
17-06-2025 00:00,18-06-2025 00:00,3.05,18.01,14.78,1.17,5.99,0.41,9.21,0,25.6,76.68,0.51,100,None,22.43
18-06-2025 00:00,19-06-2025 00:00,4.03,27.14,15.4,1.14,7.38,0.42,8.57,0,25.61,76.24,0.46,92.25,None,22.63
19-06-2025 00:00,20-06-2025 00:00,7.69,35.18,14.88,1.13,6.29,0.35,8.88,0,25.62,72.45,0.5,None,None,23.45
20-06-2025 00:00,21-06-2025 00:00,4.31,30.22,13.14,1.13,6.99,0.37,10.27,0,25.54,72.08,0.51,92,None,24.13
21-06-2025 00:00,22-06-2025 00:00,5.27,29.29,14.37,1.11,6.69,0.39,8.88,0.01,25.57,74.64,0.46,None,None,23.61
22-06-2025 00:00,23-06-2025 00:00,3.98,23.43,15.01,1.09,5.46,0.39,8.26,0,25.62,82.76,0.42,86,None,22.35
23-06-2025 00:00,24-06-2025 00:00,5.52,25.79,14.4,1.06,6.27,0.39,8.56,0,25.62,76.89,0.52,None,None,22.68
24-06-2025 00:00,25-06-2025 00:00,5.52,30.48,12.46,1.13,5.79,0.36,12.36,0,25.59,76.72,0.54,None,None,22.84
25-06-2025 00:00,26-06-2025 00:00,4.93,27.34,11.82,1.16,6.58,0.34,11.5,0,25.58,77.46,0.53,96,None,22.92
26-06-2025 00:00,27-06-2025 00:00,5.55,28.14,12.87,1.13,6.98,0.35,10.75,0,25.55,76.88,0.51,None,None,23.44
27-06-2025 00:00,28-06-2025 00:00,5.6,31.54,12.07,1.15,6.49,0.45,10.68,0,25.99,78.33,0.5,95,None,23.27
28-06-2025 00:00,29-06-2025 00:00,7.57,38.15,13.05,1.05,5.55,0.35,9.77,0,25.5,71.47,0.42,94,None,23.67
29-06-2025 00:00,30-06-2025 00:00,6.74,33.93,12.62,1.02,7.11,0.42,10.18,0,25.56,66.97,0.39,None,None,23.84
30-06-2025 00:00,01-07-2025 00:00,5.17,34.64,13,1.02,5.93,0.4,9.46,0,25.68,65.55,0.34,None,None,23.85
01-07-2025 00:00,02-07-2025 00:00,6.85,32.61,12.18,1.05,6.11,0.32,11.59,0,25.55,69.04,0.23,None,None,22.6
02-07-2025 00:00,03-07-2025 00:00,6.99,29.21,14.29,0.98,6.31,0.44,8.23,0,25.61,72.32,0.22,None,None,22.58
03-07-2025 00:00,04-07-2025 00:00,3.19,19.62,13.39,1.04,10.12,0.43,8.88,0,25.64,72.37,0.37,None,None,22.45
04-07-2025 00:00,05-07-2025 00:00,3.5,26.75,14.08,0.98,7.74,0.41,8.2,0,25.63,67.07,0.51,96,None,23.39
05-07-2025 00:00,06-07-2025 00:00,2.91,21.76,14.26,0.94,8.71,0.37,7.99,0,25.61,70.79,0.47,98,None,22.47
06-07-2025 00:00,07-07-2025 00:00,4.84,26.5,14.21,0.92,8.68,0.37,8,0,25.62,70.35,0.46,None,None,22.64
07-07-2025 00:00,08-07-2025 00:00,7.8,40.5,14.17,0.93,9.26,0.4,8.34,0,25.6,67.18,0.45,None,None,23.09
08-07-2025 00:00,09-07-2025 00:00,8.22,48.71,14.07,0.91,9.66,0.4,8.57,0,25.61,65.39,0.38,None,None,23.81
09-07-2025 00:00,10-07-2025 00:00,7.1,42.2,13.75,0.92,10.54,0.39,8.93,0,25.6,66,0.39,98,None,23.97
10-07-2025 00:00,11-07-2025 00:00,6.82,36.43,14.38,0.95,9.28,0.39,8.19,0.01,25.7,67.92,0.35,99,None,23.94
11-07-2025 00:00,12-07-2025 00:00,7.05,28.98,15.02,0.93,9.28,0.43,7.95,0.01,25.62,73.55,0.32,96.5,None,22.92
12-07-2025 00:00,13-07-2025 00:00,5.91,21.14,15.91,0.9,8.57,0.44,7.64,0.02,25.63,74.73,0.24,None,None,22.63
13-07-2025 00:00,14-07-2025 00:00,4.54,21.51,15.72,0.91,9.93,0.43,7.88,0.01,25.62,72.82,0.25,79,None,23.32
14-07-2025 00:00,15-07-2025 00:00,3.72,24.74,13.99,0.92,10.11,0.4,9.03,0,25.57,71.32,0.3,None,None,23.09
15-07-2025 00:00,16-07-2025 00:00,4.77,22.78,13.89,0.93,9.17,0.4,9.2,0,25.57,68.83,0.3,99,None,23.04
16-07-2025 00:00,17-07-2025 00:00,7.85,28.28,14.8,1,10.17,0.38,9.66,0,25.79,72.18,0.25,92,None,22.75
17-07-2025 00:00,18-07-2025 00:00,4.47,18.18,14.73,0.96,8.79,0.42,7.94,0,25.82,76.21,0.27,86.33,None,22.51
18-07-2025 00:00,19-07-2025 00:00,6.18,23.85,14.83,0.97,9.59,0.38,8.21,0,25.74,73.45,0.28,87,None,22.45
19-07-2025 00:00,20-07-2025 00:00,5.07,22.35,15.27,0.98,8.5,0.45,8.14,0,25.81,69.77,0.33,None,None,21.58
20-07-2025 00:00,21-07-2025 00:00,2.78,14.76,16.08,1,8.49,0.41,7.89,0,25.81,74.05,0.31,93.75,None,21.73
21-07-2025 00:00,22-07-2025 00:00,4.88,16.04,15.32,1.03,7.78,0.43,8.2,0,25.9,73.31,0.28,94,None,21.09
22-07-2025 00:00,23-07-2025 00:00,4.84,19.64,15.71,1.03,8.98,0.4,7.89,0,25.82,67.9,0.33,80,None,21.23
23-07-2025 00:00,24-07-2025 00:00,4.66,21.7,15.42,1,9.56,0.45,7.76,0,25.74,63.64,0.42,None,None,21.93
24-07-2025 00:00,25-07-2025 00:00,5.19,19.56,15.84,0.98,8.85,0.43,7.78,0,25.76,64.96,0.41,None,None,21.32
25-07-2025 00:00,26-07-2025 00:00,3.43,21.44,14.39,0.99,9.49,0.42,7.87,0,25.79,69.34,0.49,97,None,21.58
26-07-2025 00:00,27-07-2025 00:00,4.23,18.08,15.04,1.02,8.87,0.42,7.51,0,26.05,64.96,0.46,90,None,21.26
27-07-2025 00:00,28-07-2025 00:00,2.79,21.29,15.52,0.96,9.92,0.41,7.55,0,25.87,65.02,0.42,100,None,21.47
28-07-2025 00:00,29-07-2025 00:00,3.79,26.15,14.72,0.99,8.93,0.39,7.9,0,25.91,61.64,0.42,None,None,21.47
29-07-2025 00:00,30-07-2025 00:00,3.9,22.17,14.15,0.93,8.97,0.46,9.19,0,25.84,66.26,0.41,97,None,21.39
30-07-2025 00:00,31-07-2025 00:00,5.73,31.29,14.56,1.39,8.8,0.32,9.08,0,26.56,61.9,0.38,93,None,22.56
31-07-2025 00:00,01-08-2025 00:00,8.06,39.78,14.37,0.99,7.35,0.35,7.9,0.01,26.4,63.19,0.39,94,None,22.75
01-08-2025 00:00,02-08-2025 00:00,9.27,48.18,15.05,0.84,5.68,0.3,7.82,0,25.47,63.02,0.31,None,None,23.47
02-08-2025 00:00,03-08-2025 00:00,11.49,55.22,16.61,0.96,6.7,0.32,7.82,0.01,26.32,62.69,0.32,96.5,None,23.56
03-08-2025 00:00,04-08-2025 00:00,8.13,28.56,16.59,1.12,5.76,0.38,7.94,0.02,26.67,68.71,0.32,None,None,24.03
04-08-2025 00:00,05-08-2025 00:00,8.47,17.83,14.86,0.92,6.08,0.38,7.92,0.03,25.45,65.33,0.26,90,None,22.88
05-08-2025 00:00,06-08-2025 00:00,6.7,18.43,14.75,0.91,6.73,0.4,9.53,0.04,25.58,72.41,0.26,95,None,22.44
06-08-2025 00:00,07-08-2025 00:00,4.29,12.4,13.52,0.86,6.89,0.39,9.64,0.02,25.73,59.71,0.29,75,None,23.46
07-08-2025 00:00,08-08-2025 00:00,7.42,16.86,15.33,0.85,6.99,0.34,7.49,0.02,25.96,67.05,0.29,72,None,23.26
08-08-2025 00:00,09-08-2025 00:00,7.45,17.79,15.15,0.53,5.02,0.33,9.13,0.03,25.93,62.12,0.26,84,None,23.58
09-08-2025 00:00,10-08-2025 00:00,5.28,15.9,15.82,0.4,5.98,0.38,8.69,0.02,25.99,67.32,0.24,71.5,None,22.47
10-08-2025 00:00,11-08-2025 00:00,3.75,10.15,15.91,0.55,6.02,0.34,7.66,0.02,26.1,75.62,0.23,91,None,21
11-08-2025 00:00,12-08-2025 00:00,7.29,23.73,14.58,0.31,5.95,0.37,8.49,0,26.18,65.86,0.29,79.67,None,21.97
12-08-2025 00:00,13-08-2025 00:00,5.05,23.86,14.92,0.16,6.95,0.31,8.56,0,26.03,60.15,0.31,None,None,21.76
13-08-2025 00:00,14-08-2025 00:00,5.46,17.11,16.25,0.18,5.94,0.37,7.94,0.03,26.35,78.31,0.27,76,None,20.39
14-08-2025 00:00,15-08-2025 00:00,4.77,18.46,15.24,0.37,5.76,0.35,8.6,0.01,26.43,70.89,0.36,87.67,None,21.26
15-08-2025 00:00,16-08-2025 00:00,4.86,19.33,16.13,0.21,6.9,0.31,8.81,0,26.1,63.14,0.41,93,None,21.46
16-08-2025 00:00,17-08-2025 00:00,5.97,20.73,15.87,0.27,6.56,0.28,8.47,0.01,26.36,65.84,0.35,94.67,None,21.58
17-08-2025 00:00,18-08-2025 00:00,3.81,13.41,15.66,0.22,6.66,0.28,8.29,0.01,26.22,68.4,0.35,94,None,21.52
18-08-2025 00:00,19-08-2025 00:00,2.86,14.61,15.71,0.24,6.79,0.26,8.2,0.05,26.23,86.02,0.34,95.25,None,20.5
19-08-2025 00:00,20-08-2025 00:00,3.59,24.12,15.28,0.21,7.17,0.3,8.78,0.05,26.13,53.02,0.46,86,None,21.02
20-08-2025 00:00,21-08-2025 00:00,5.41,27.48,15.32,0.27,7.38,0.29,8.88,0.05,26.13,27.78,0.45,92.75,None,21.86
21-08-2025 00:00,22-08-2025 00:00,7.61,32.45,16.72,0.33,7.24,0.39,8.31,0.07,26.11,27.35,0.32,None,None,22.08
22-08-2025 00:00,23-08-2025 00:00,7.57,30.29,16.48,0.45,7.08,0.4,8.09,0.03,26.47,29.33,0.28,79.5,None,23.59
23-08-2025 00:00,24-08-2025 00:00,8.03,31.51,16.01,0.44,7.22,0.31,8.21,0.05,26.17,37.16,0.31,99,None,23.11
24-08-2025 00:00,25-08-2025 00:00,6.06,24.3,15.8,0.42,6.79,0.3,8.17,0.03,26.14,27.94,0.31,None,None,23.16
25-08-2025 00:00,26-08-2025 00:00,6.73,28.12,16.25,0.48,7.5,0.42,8.19,0.07,26.21,29.92,0.31,None,None,22.57
26-08-2025 00:00,27-08-2025 00:00,8.46,28.07,16.22,0.48,7.16,0.31,7.99,0.04,26.17,29.08,0.38,83,None,22.72
27-08-2025 00:00,28-08-2025 00:00,4.31,15.06,15.58,0.52,6.41,0.38,7.71,0.01,26.34,48.74,0.36,None,None,21.73
28-08-2025 00:00,29-08-2025 00:00,4.48,15.42,15.11,0.54,6.57,0.42,7.64,0.02,26.26,36.84,0.39,97,None,22.39
29-08-2025 00:00,30-08-2025 00:00,8.78,21.34,15.6,0.57,6.94,0.33,7.91,0,26.38,26.57,0.43,95,None,22.88
30-08-2025 00:00,31-08-2025 00:00,6.83,25.73,15.39,0.59,6.49,0.32,7.77,0,26.12,48.24,0.41,93.5,None,23.38
31-08-2025 00:00,01-09-2025 00:00,5.87,21.44,15.4,0.58,6.63,0.38,7.62,0,26.18,71.84,0.36,None,None,23.05
01-09-2025 00:00,02-09-2025 00:00,5.26,25.02,15.3,0.66,6.4,0.33,7.72,0.02,26.3,72.05,0.36,84.5,None,22.4
02-09-2025 00:00,03-09-2025 00:00,6.61,24.06,15.91,0.66,6.67,0.37,7.46,0.02,26.37,75.55,0.33,95,None,21.76
03-09-2025 00:00,04-09-2025 00:00,5.12,15.55,15.65,0.67,5.81,0.35,7.51,0,26.38,76.07,0.32,96,None,21.49
04-09-2025 00:00,05-09-2025 00:00,4.89,19.08,14.83,0.7,6.93,0.39,8.01,0.02,26.23,70.12,0.35,85.42,None,22.58
05-09-2025 00:00,06-09-2025 00:00,9.03,32.01,16.46,0.64,6.17,0.4,7.58,0.02,26.25,66.53,0.32,85.5,None,23.07
06-09-2025 00:00,07-09-2025 00:00,7.52,21.51,16.47,0.68,6.5,0.33,7.54,0.02,26.53,71.54,0.31,79.67,None,22.74
07-09-2025 00:00,08-09-2025 00:00,None,21.19,15.54,0.63,6.57,0.33,7.76,0.01,26.18,68.32,0.27,92,None,None
08-09-2025 00:00,09-09-2025 00:00,8.71,28.43,11.41,1.05,7.29,0.32,14.37,0.02,26.17,58.3,0.26,None,None,25.65
09-09-2025 00:00,10-09-2025 00:00,14.03,48.1,16.06,1.26,6.46,0.71,9.33,0.03,26.9,61.71,0.25,None,None,23.8
10-09-2025 00:00,11-09-2025 00:00,14.62,42.35,15.44,1.25,6.14,0.4,8.86,0.06,26.55,65.38,0.27,89,None,24.31
11-09-2025 00:00,12-09-2025 00:00,9.54,30.34,12.83,1.35,6.86,0.41,9.51,0.01,27.11,71.03,0.25,95.5,None,22.11
12-09-2025 00:00,13-09-2025 00:00,12.32,41.26,14.5,1.1,7.08,0.37,7.75,0.02,26.24,63.16,0.25,None,None,22.99
13-09-2025 00:00,14-09-2025 00:00,17.33,45.57,16.21,1.15,6.5,0.4,7.81,0.04,26.26,64.92,0.28,97.5,None,22.97
14-09-2025 00:00,15-09-2025 00:00,9.89,30.15,15.97,1.1,4.81,0.34,7.6,0.03,26.38,62.32,0.34,91,None,23.15
15-09-2025 00:00,16-09-2025 00:00,8.59,26.05,15.43,1.08,4.04,0.41,7.62,0.01,26.2,64.06,0.32,94,None,23.3
16-09-2025 00:00,17-09-2025 00:00,6.39,21.91,16.21,1.06,4.85,0.35,7.42,0,26.18,66.66,0.31,94,None,22.92
17-09-2025 00:00,18-09-2025 00:00,5.27,16.59,16.52,1.08,4.49,0.45,7.26,0.01,26.62,67.88,0.27,92,None,22.67
18-09-2025 00:00,19-09-2025 00:00,3.85,10,15.92,1.14,6.31,0.37,7.39,0,26.99,73.25,0.27,95,None,22.2
19-09-2025 00:00,20-09-2025 00:00,6.15,18.64,16.08,1.05,4.87,0.44,7.39,0,26.35,73.6,0.25,97,None,21.64
20-09-2025 00:00,21-09-2025 00:00,8.76,28.94,15.55,1.11,3.58,0.4,7.4,0.01,26.76,63.93,0.28,None,None,22.66
21-09-2025 00:00,22-09-2025 00:00,6.21,25.02,15.3,1.05,4.51,0.33,7.49,0.01,26.43,61.76,0.31,None,None,22.86
22-09-2025 00:00,23-09-2025 00:00,3.97,20.82,14.25,1.44,3.85,0.39,8.65,0,27.1,63.87,0.32,None,None,23.22
23-09-2025 00:00,24-09-2025 00:00,3.35,16.73,14.83,1.01,3.78,0.46,7.29,0,26.44,63.15,0.32,95.33,None,22.52
24-09-2025 00:00,25-09-2025 00:00,5.71,25.45,13.51,1.09,4.2,0.39,9.75,0.01,26.31,66.05,0.3,None,None,21.81
25-09-2025 00:00,26-09-2025 00:00,6.58,19.92,15.85,1.04,4.77,0.39,7.32,0.01,26.38,60.29,0.35,90,None,22.82
26-09-2025 00:00,27-09-2025 00:00,6.14,20.21,15.35,1.04,4.66,0.4,7.42,0,26.48,60.74,0.39,None,None,22.38
27-09-2025 00:00,28-09-2025 00:00,5.45,21.19,15.9,1,5.21,0.34,7.33,0,26.47,63.44,0.43,None,None,21.9
28-09-2025 00:00,29-09-2025 00:00,5.17,19.41,16.46,0.97,4.49,0.42,7.39,0,26.43,62.54,0.44,95,None,22.4
29-09-2025 00:00,30-09-2025 00:00,6.92,25.18,15.9,0.98,4,0.36,7.51,0,26.43,60.12,0.47,98,None,22.51
30-09-2025 00:00,30-09-2025 19:12,7.26,33.86,13.46,1.02,5.37,0.4,10.56,0,26.17,47.35,0.39,None,None,22.76
